,Company,Date,Open,High,Low,Adj Close,Volume,H-L,O-AdjC,7 Day MA,14 Day MA,21 Day MA,7 Days Standard Deviation,Increase
176,KR,2010-09-15,10.595,10.785,10.585,8.73668,9586200,0.1999999999999993,1.8583200000000009,12540600.0,11850271.42857143,12567590.476190476,2930483.441345472,True
2065,TGT,2018-03-19,70.919998,71.32,70.110001,64.031189,3214900,1.2099989999999963,6.888809000000009,5098271.428571428,5486228.571428572,4897561.904761905,1245455.0123368977,True
150,BIG,2010-08-09,32.09,32.630001,32.09,26.045191,1147200,0.5400009999999966,6.044809000000004,1499100.0,1940371.4285714286,1757780.9523809524,463102.5650050815,False
1251,COST,2014-12-22,142.339996,143.270004,141.850006,120.884743,1776900,1.4199979999999925,21.455253000000013,1314500.0,1699092.857142857,1772080.9523809524,298990.2196202602,True
2427,TGT,2019-08-26,104.910004,105.739998,103.769997,100.270905,5583100,1.9700009999999963,4.639099000000002,5143628.571428572,4555542.857142857,4437061.904761905,863111.5731787531,False
1974,KR,2017-11-03,21.299999,21.780001,21.219999,19.580656,11235300,0.5600019999999972,1.7193429999999985,9658600.0,11481800.0,14617219.047619049,1213136.0576150205,False
2461,IMKTA,2019-10-14,38.900002,39.200001,38.18,37.805767,59100,1.0200010000000006,1.0942349999999976,50757.142857142855,52571.42857142857,65800.0,12289.58410813891,False
2020,TGT,2018-01-11,70.900002,74.059998,70.5,66.811226,12186000,3.559997999999993,4.088775999999996,9340271.42857143,7833614.285714285,7412280.952380952,3003779.8500814103,True
1521,VLGEA,2016-01-20,23.299999,23.98,23.290001,18.536732,52200,0.6899990000000003,4.763266999999999,28957.14285714286,24835.714285714286,26990.47619047619,10874.459873990083,True
1637,IMKTA,2016-07-06,37.75,38.610001,37.459999,35.123051,91100,1.1500019999999935,2.6269490000000033,61500.0,48721.42857142857,57823.80952380953,18458.370149377453,True
1300,COST,2015-03-05,150.770004,151.75,149.0,132.147873,4471100,2.75,18.622130999999996,2301485.714285714,2458085.714285714,2181185.714285714,1009387.1046029741,False
2095,COST,2018-05-01,196.490005,197.080002,193.509995,184.924576,1413200,3.570007000000004,11.565428999999995,1957271.4285714286,1915050.0,1828976.1904761905,346481.21249534574,False
2069,VLGEA,2018-03-23,25.33,25.4,25.09,21.518703,48500,0.3099999999999987,3.8112969999999997,37814.28571428572,33342.857142857145,27680.95238095238,8062.865242478467,True
1611,BIG,2016-05-27,50.0,51.07,47.900002,42.704304,7304700,3.1699979999999996,7.2956959999999995,2701828.5714285714,1896150.0,1692209.5238095238,2022540.6057829387,True
468,IMKTA,2011-11-09,15.3,15.52,14.95,11.617627,44900,0.5700000000000003,3.682373,32771.42857142857,35771.42857142857,44580.95238095238,6355.810454270348,True
1868,TGT,2017-06-06,55.259998,55.27,54.32,48.228588,6395100,0.9500000000000028,7.031410000000001,6817971.428571428,11020521.42857143,8968328.57142857,2203578.969192933,False
118,IMKTA,2010-06-23,15.2,15.46,15.06,11.126571,13000,0.40000000000000036,4.073428999999999,46171.42857142857,35342.857142857145,30495.238095238095,54192.42736465556,False
684,BIG,2012-09-19,31.469999,31.77,31.219999,25.485861,937100,0.5500009999999982,5.9841380000000015,1333500.0,1260357.142857143,1194504.761904762,386723.17156923946,False
101,IMKTA,2010-05-28,15.22,15.37,15.15,10.967726,37700,0.21999999999999886,4.252274,42728.57142857143,40685.71428571428,42452.380952380954,20980.583832657845,False
931,WMT,2013-09-16,74.900002,75.190002,74.690002,61.966343,4200600,0.5,12.933658999999999,6258671.428571428,6789957.142857143,6833261.904761905,1545785.01897837,True
590,KR,2012-05-07,11.555,11.58,11.485,9.623473,6834800,0.09500000000000064,1.931526999999999,8612542.857142856,8954814.285714285,9592761.904761905,1317041.878992619,False
901,BIG,2013-08-02,36.93,36.93,36.389999,29.636236,306700,0.5400009999999966,7.2937639999999995,404842.85714285716,509814.28571428574,702419.0476190476,156980.27043588136,True
615,KR,2012-06-12,10.66,10.79,10.66,9.036978,16431400,0.129999999999999,1.6230220000000006,18485228.57142857,16060685.714285715,15073495.238095239,7544145.281458669,False
1360,KR,2015-06-01,36.595001,36.610001,36.32,32.196106,5930600,0.2900009999999966,4.398895000000003,5237571.428571428,6513457.142857143,7337495.238095238,527199.1375298759,False
120,TGT,2010-06-25,50.860001,51.23,50.41,36.922947,8414200,0.8200000000000003,13.937053999999996,8438600.0,7472092.857142857,6790214.285714285,1827371.5987724008,False
1627,BIG,2016-06-21,50.529999,50.77,49.57,41.730213,1289300,1.2000000000000028,8.799785999999997,1173028.5714285714,1057050.0,1011300.0,259093.68252917827,True
595,COST,2012-05-14,84.260002,84.720001,83.760002,64.427223,1656500,0.9599989999999963,19.832779000000002,2141442.8571428573,2626285.714285714,2413985.714285714,474753.0030210983,True
633,KR,2012-07-09,11.375,11.43,11.16,9.436283,13342000,0.2699999999999996,1.9387170000000005,16296200.0,14802142.857142856,13336133.333333334,7317461.310747445,True
2479,BIG,2019-11-07,22.629999,22.85,21.950001,20.400522,981100,0.8999990000000011,2.229477000000003,1082128.5714285714,1309914.2857142857,2350319.0476190476,256827.81176881757,False
2037,BIG,2018-02-06,54.41,57.639999,53.009998,49.511143,1541700,4.630001,4.898857,970228.5714285715,915828.5714285715,1069952.380952381,286045.719194306,True
1646,SPTN,2016-07-19,30.709999,30.940001,30.58,24.941797,71900,0.36000100000000046,5.768201999999999,99400.0,123507.14285714286,132495.2380952381,50482.868381263754,True
179,KR,2010-09-20,10.895,10.95,10.745,8.895234,13397200,0.20500000000000007,1.9997659999999993,10952942.857142856,12331114.285714285,12552857.142857144,1665557.3300225472,False
1378,WMK,2015-06-25,43.16,43.16,42.470001,36.110241,16900,0.6899989999999931,7.049758999999995,45500.0,37635.71428571428,38909.52380952381,30823.18237023185,False
1824,TGT,2017-04-03,55.220001,55.23,53.849998,47.229218,6970900,1.3800019999999975,7.990783,6387157.142857143,5758342.857142857,5628352.380952381,1212466.6591671032,False
470,SPTN,2011-11-11,17.33,18.01,17.33,13.331526,92700,0.6800000000000033,3.998473999999998,68071.42857142857,95578.57142857143,92423.80952380953,16991.150157463424,False
919,TGT,2013-08-28,63.279999,63.580002,63.150002,49.654106,4158000,0.4299999999999997,13.625892999999998,4125628.5714285714,3974835.714285714,4027642.8571428573,871605.0673724813,False
897,WMT,2013-07-29,77.830002,78.25,77.779999,64.236244,3465000,0.47000099999999634,13.593757999999994,5134157.142857143,6014835.714285715,6016085.714285715,1128350.7102431064,False
2024,COST,2018-01-18,192.229996,193.029999,191.220001,179.701797,1908000,1.8099980000000073,12.528199,2671628.5714285714,2689864.285714286,2572728.5714285714,497786.5885649211,True
2442,VLGEA,2019-09-17,26.42,26.73,26.190001,23.772884,25900,0.5399990000000017,2.6471160000000005,33371.42857142857,26221.428571428572,23580.95238095238,13174.620003814074,False
1030,KR,2014-02-06,17.780001,18.405001,17.764999,15.899323,10456800,0.6400019999999991,1.8806779999999979,7132542.857142857,8026028.571428572,10737466.666666666,2308437.5042483625,False
2083,SPTN,2018-04-13,18.25,18.25,17.700001,15.137575,142500,0.5499989999999997,3.112425,155114.2857142857,192914.2857142857,187380.95238095237,48877.49784837975,True
1581,COST,2016-04-15,151.960007,153.809998,151.839996,135.345581,2675900,1.9700019999999938,16.61442599999998,1782842.857142857,2070492.857142857,2428704.761904762,514264.32018992736,True
438,VLGEA,2011-09-28,24.34,25.969999,24.34,16.27038,22400,1.6299990000000015,8.06962,17900.0,14085.714285714286,13385.714285714286,7860.207194651878,True
321,KR,2011-04-12,12.055,12.095,11.955,9.893465,10972000,0.14000000000000057,2.161534999999999,12584771.42857143,12253357.142857144,11550676.19047619,3522271.9557995866,True
1819,BIG,2017-03-27,47.790001,48.57,47.610001,41.024666,576000,0.9599990000000034,6.765334999999993,737742.8571428572,879321.4285714285,866457.1428571428,165320.7173703185,True
1807,VLGEA,2017-03-09,26.82,27.24,26.82,22.102592,30300,0.41999999999999815,4.717407999999999,33471.42857142857,33321.42857142857,36838.09523809524,15178.717646354553,False
1023,COST,2014-01-28,113.529999,114.760002,113.440002,95.456856,2362100,1.3199999999999932,18.073143,2357600.0,2208264.285714286,2209209.523809524,410605.49366584397,False
1108,BIG,2014-05-30,42.5,43.200001,41.400002,34.402657,6966100,1.7999989999999997,8.097343000000002,2000971.4285714286,1325185.7142857143,1320557.142857143,2050472.2151002092,True
1348,IMKTA,2015-05-13,47.439999,48.25,46.720001,42.12521,193500,1.5299989999999966,5.3147889999999975,139614.2857142857,130792.85714285714,127214.28571428571,53391.45005312658,True
2084,IMKTA,2018-04-16,34.099998,35.5,33.700001,32.917065,198600,1.7999989999999997,1.1829329999999985,103871.42857142857,102921.42857142857,115966.66666666667,42978.257436114116,True
710,WMT,2012-10-25,75.300003,75.5,74.889999,60.933807,4432900,0.6100009999999969,14.366196000000002,6720028.571428572,8099928.571428572,8405542.857142856,2885662.967011857,False
66,WMT,2010-04-09,55.380001,55.380001,54.630001,41.832611,12535100,0.75,13.54739,14319185.714285715,14083764.285714285,15588880.952380951,2812720.3539982284,False
48,SPTN,2010-03-15,14.26,14.28,14.02,10.341451,52600,0.2599999999999998,3.9185490000000005,87857.14285714286,88578.57142857143,92019.04761904762,81481.54667763488,True
2381,IMKTA,2019-06-20,31.66,31.940001,31.43,30.394169,61000,0.510000999999999,1.2658309999999986,82557.14285714286,65728.57142857143,60947.619047619046,47881.546017015695,False
901,COST,2013-08-02,118.300003,119.5,117.919998,99.111313,1503600,1.5800019999999932,19.18869000000001,1584671.4285714286,1523171.4285714286,1450447.619047619,349768.67340852466,True
2078,KR,2018-04-06,23.67,24.129999,23.66,21.86813,8798000,0.4699990000000014,1.801870000000001,7578500.0,8921278.57142857,9261642.857142856,1272888.8729410525,False
416,IMKTA,2011-08-26,14.1,14.43,14.1,10.991004,28000,0.33000000000000007,3.1089959999999994,37071.42857142857,36500.0,40795.23809523809,11243.120345439731,True
2335,BIG,2019-04-15,38.200001,39.43,38.110001,35.421703,1082000,1.3199990000000028,2.7782979999999995,1007242.8571428572,942485.7142857143,967080.9523809524,254830.89550939944,False
2117,BIG,2018-06-01,36.799999,39.18,36.200001,33.710361,11042000,2.9799989999999994,3.0896380000000008,3634457.1428571427,2655392.8571428573,2208985.714285714,3122568.7831184953,True
1134,VLGEA,2014-07-08,23.5,23.73,23.35,17.560467,25400,0.379999999999999,5.939533000000001,12442.857142857143,13457.142857142857,12995.238095238095,5873.392094341868,True
1070,VLGEA,2014-04-04,26.459999,26.49,25.51,18.95471,19100,0.9799999999999969,7.505289000000001,22528.571428571428,19692.85714285714,21871.428571428572,5817.882355465846,True
1737,WMT,2016-11-25,71.110001,71.650002,70.980003,63.906368,4234400,0.6699990000000042,7.203632999999996,7431671.428571428,7929128.571428572,8095142.857142857,1868371.7033933094,False
1465,WMK,2015-10-28,40.470001,41.509998,40.130001,34.610069,232700,1.379997000000003,5.859932000000001,76985.71428571429,52342.857142857145,41185.71428571428,69633.7649742551,True
645,BIG,2012-07-25,38.93,39.139999,38.41,31.354746,758100,0.7299990000000065,7.575254000000001,788828.5714285715,1021221.4285714285,958133.3333333334,110618.80122146267,True
901,WMK,2013-08-02,50.029999,50.299999,49.950001,40.514225,13500,0.34999799999999937,9.515773999999993,12985.714285714286,12892.857142857143,15361.904761904761,6263.141286567803,True
2450,COST,2019-09-27,289.529999,289.529999,284.399994,273.203613,1538100,5.130004999999983,16.326385999999957,2701614.285714286,2252164.285714286,2092328.5714285714,947783.4147232636,True
1439,WMK,2015-09-22,42.560001,42.709999,41.860001,36.105995,46500,0.8499980000000065,6.454006,48857.142857142855,42692.857142857145,39204.76190476191,20926.05055515098,True
1216,WMT,2014-10-31,76.889999,77.400002,76.010002,64.799271,7570700,1.3900000000000006,12.090727999999999,7686428.571428572,8994800.0,8379276.19047619,2464635.9428143227,True
559,WMT,2012-03-22,60.23,60.77,60.23,48.472931,5710800,0.5400000000000063,11.757068999999994,6713142.857142857,7582207.142857143,7669847.619047619,526692.8133094629,True
2344,BIG,2019-04-29,38.220001,38.220001,37.369999,33.800564,929600,0.8500020000000035,4.419437000000002,971057.1428571428,999485.7142857143,1113066.6666666667,140698.56184809582,False
160,IMKTA,2010-08-23,14.36,14.67,14.14,10.440983,34500,0.5299999999999994,3.919017,25871.428571428572,23114.285714285714,24976.190476190477,10463.23007839689,True
706,WMT,2012-10-19,76.580002,76.709999,75.43,61.17651,6942500,1.2799989999999895,15.403491999999993,5459428.571428572,6475971.428571428,8127209.523809524,954658.056530169,True
73,TGT,2010-04-20,56.389999,56.529999,55.970001,40.922115,4167300,0.5599979999999931,15.467884000000005,5221971.428571428,6878550.0,6926314.285714285,503526.5653774549,True
855,TGT,2013-05-29,69.379997,69.889999,69.190002,54.138992,4838900,0.6999969999999962,15.241005000000001,5767128.571428572,4780892.857142857,4575438.095238095,1006398.9733050147,True
825,WMK,2013-04-16,39.540001,40.290001,39.540001,31.976688,20400,0.75,7.563312999999997,22485.714285714286,22292.85714285714,20180.95238095238,10064.141233881319,True
96,BIG,2010-05-21,34.110001,36.470001,34.029999,29.40115,1962500,2.440002000000007,4.708850999999996,2397600.0,2094057.142857143,2017414.2857142857,953939.7674905895,False
1825,TGT,2017-04-04,53.82,53.990002,52.98,46.704746,6578300,1.010002,7.115254,6039142.857142857,5668842.857142857,5655585.714285715,1338079.7252108739,False
940,SPTN,2013-09-27,22.040001,22.6,21.99,17.059362,22700,0.610000000000003,4.980639,79700.0,68657.14285714286,75180.95238095238,41644.85905504166,False
2071,TGT,2018-03-27,70.790001,70.900002,68.230003,62.365334,6896500,2.6699990000000042,8.424667000000007,5950814.285714285,5070778.571428572,4622761.904761905,1544325.3056904555,True
2509,WMT,2019-12-20,121.480003,122.120003,120.019997,116.462891,7954400,2.1000059999999934,5.017111999999997,4327600.0,4632262.5,4632262.5,1709855.6129518237,False
1307,COST,2015-03-16,149.720001,151.0,149.279999,131.116318,2532700,1.7200009999999963,18.60368299999999,2614685.714285714,2121035.714285714,1998690.4761904762,1383205.2222785943,True
1818,COST,2017-03-24,167.369995,167.460007,165.660004,148.382278,1410400,1.8000030000000038,18.987716999999975,1369714.2857142857,1576100.0,1622590.4761904762,214839.88342531765,True
2135,SPTN,2018-06-27,25.629999,25.91,25.48,21.84194,277200,0.4299999999999997,3.7880590000000005,187985.7142857143,152485.7142857143,152480.95238095237,66112.98615836007,True
1172,WMT,2014-08-29,75.75,75.879997,75.290001,64.145073,5080500,0.5899959999999993,11.604927000000004,5573900.0,5226335.714285715,5702914.285714285,1030986.1880743117,True
1281,IMKTA,2015-02-05,44.16,44.529999,43.34,38.961403,201100,1.1899989999999931,5.1985969999999995,203857.14285714287,166435.7142857143,183933.33333333334,53489.64805436274,False
2185,VLGEA,2018-09-07,29.030001,29.440001,28.549999,25.034267,15200,0.8900019999999991,3.995733999999999,13785.714285714286,13728.57142857143,13452.380952380952,2909.8004700512033,True
511,WMT,2012-01-12,59.790001,60.0,59.400002,47.237644,7236400,0.5999979999999994,12.552356999999994,8017800.0,8046835.714285715,7493966.666666667,1373166.5667354416,True
122,COST,2010-06-29,56.18,56.369999,55.389999,41.616035,4298400,0.9799999999999969,14.563965000000003,4777171.428571428,4154321.4285714286,4436661.904761905,1335116.9929627737,False
763,KR,2013-01-15,12.87,13.075,12.855,11.097881,6395800,0.21999999999999886,1.772119,7501571.428571428,7294128.571428572,6914219.047619048,1430460.8944715143,True
2515,WMK,2019-12-31,40.5,40.790001,40.439999,38.345711,61400,0.35000199999999637,2.1542889999999986,108250.0,108250.0,108250.0,46850.0,False
1872,IMKTA,2017-06-12,36.799999,37.950001,36.549999,33.838436,56600,1.4000020000000006,2.961562999999998,90600.0,84885.71428571429,81876.19047619047,61430.42522119754,False
1714,SPTN,2016-10-24,27.67,28.1,27.67,22.832287,100100,0.4299999999999997,4.837713000000001,131971.42857142858,176657.14285714287,192109.52380952382,61666.77072982579,False
102,KR,2010-06-01,10.03,10.145,9.89,8.043208,15638800,0.254999999999999,1.9867919999999994,16742857.142857144,18864042.85714286,19356800.0,4679497.294996285,True
887,COST,2013-07-15,116.0,116.239998,115.120003,96.221924,1156500,1.119995000000003,19.778076,1255157.142857143,1376414.2857142857,1445833.3333333333,171173.26941805286,True
1745,WMK,2016-12-07,57.34,57.669998,57.0,50.44698,35600,0.6699979999999996,6.89302,42528.57142857143,43571.42857142857,80233.33333333333,9143.883870921478,True
1379,BIG,2015-06-26,46.200001,46.509998,45.900002,38.241505,4242100,0.6099960000000024,7.958496000000004,1705628.5714285714,1373678.5714285714,1188038.0952380951,1044244.0611196568,False
29,COST,2010-02-16,59.619999,60.849998,59.299999,45.231007,4052300,1.5499989999999997,14.388992000000002,2927771.4285714286,3772971.4285714286,3582790.476190476,529783.5615049001,True
1473,COST,2015-11-09,156.809998,157.100006,153.889999,136.380829,2291100,3.2100070000000187,20.429169,2036114.2857142857,2005950.0,2221023.8095238097,340370.32953018945,True
1442,WMT,2015-09-25,64.07,64.459999,63.619999,55.540367,7163000,0.8399999999999963,8.52963299999999,7628314.285714285,12576714.285714285,15118990.476190476,891416.933761031,False
1873,WMK,2017-06-13,53.130001,53.130001,52.029999,46.322781,66400,1.1000020000000035,6.807220000000001,78228.57142857143,76514.28571428571,68571.42857142857,51219.82635898816,True
979,SPTN,2013-11-21,23.35,23.35,22.709999,17.539587,279900,0.6400010000000016,5.8104130000000005,286971.4285714286,251428.57142857142,234828.57142857142,63016.86201295002,True
378,WMK,2011-07-05,41.110001,41.139999,40.560001,29.344002,21300,0.5799980000000033,11.765998999999997,25957.14285714286,25228.571428571428,27295.238095238095,18229.791719118708,True
638,WMK,2012-07-16,44.869999,44.869999,44.360001,34.647579,18000,0.5099980000000031,10.22242,27514.285714285714,28400.0,25623.809523809523,8941.305205366283,True
1973,WMK,2017-11-02,40.119999,40.830002,39.57,35.927273,83200,1.260002,4.192726,239128.57142857142,174950.0,147666.66666666666,244963.59912844028,True
2239,WMK,2018-11-23,45.779999,48.490002,45.509998,44.481529,93100,2.980003999999994,1.2984699999999947,82414.28571428571,79835.71428571429,94333.33333333333,38108.2453984297,False
2178,SPTN,2018-08-28,21.35,21.629999,21.049999,18.062258,119300,0.5800000000000018,3.2877420000000015,119000.0,118550.0,128714.28571428571,22097.89905980075,False
327,COST,2011-04-20,77.510002,78.669998,77.400002,59.336586,2477700,1.2699960000000061,18.173416000000003,2965971.4285714286,2636285.714285714,2347538.095238095,1525931.4866797973,True
1078,WMT,2014-04-16,77.309998,77.470001,77.029999,64.775978,5036800,0.4400019999999927,12.534019999999998,5515485.714285715,5711600.0,5941580.952380952,889847.9315166664,True
1641,BIG,2016-07-12,52.619999,53.200001,52.52,44.37254,1179600,0.6800009999999972,8.247459,919800.0,938164.2857142857,964666.6666666666,339552.4196855115,False
591,SPTN,2012-05-08,17.41,17.85,16.950001,13.186601,67200,0.8999990000000011,4.223399000000001,69385.71428571429,133035.7142857143,138980.95238095237,17693.13253145158,False
2290,TGT,2019-02-08,71.699997,72.18,70.739998,66.131851,4146200,1.4400020000000069,5.568145999999999,5404028.571428572,5261178.571428572,6019004.761904762,1328685.9445270253,False
1838,WMT,2017-04-24,75.080002,75.400002,74.419998,68.06839,7812500,0.9800039999999939,7.0116119999999995,6764042.857142857,6757092.857142857,8348809.523809524,728505.7718315186,True
1098,BIG,2014-05-15,38.919998,39.040001,37.849998,30.876471,942300,1.1900029999999973,8.043527000000001,698942.8571428572,1424164.2857142857,1202190.4761904762,219591.32728868906,True
847,SPTN,2013-05-16,17.459999,17.67,17.16,13.197645,16800,0.5100000000000016,4.262354,57485.71428571428,73050.0,62257.142857142855,26834.968049246523,False
1747,COST,2016-12-09,157.279999,159.830002,157.259995,142.350296,2614700,2.570007000000004,14.929703000000018,2775200.0,2114621.4285714286,2103985.714285714,702826.7801223448,True
1303,BIG,2015-03-10,49.75,50.25,48.419998,40.292118,1476500,1.8300020000000004,9.457881999999998,1028785.7142857143,857928.5714285715,802395.2380952381,308389.33383709914,True
349,SPTN,2011-05-23,16.540001,16.860001,16.5,12.259466,65900,0.36000100000000046,4.280535,272285.71428571426,215800.0,197390.47619047618,330245.83236722054,False
1994,IMKTA,2017-12-04,28.200001,30.1,28.200001,27.379633,122600,1.899999000000001,0.820368000000002,206800.0,187721.42857142858,164114.2857142857,121276.86153119705,False
990,VLGEA,2013-12-09,33.540001,34.34,30.25,22.495413,46400,4.090000000000003,11.044587999999997,23100.0,21928.571428571428,19800.0,12794.753389015135,False
135,COST,2010-07-19,55.130001,55.290001,54.599998,41.010086,3575000,0.6900029999999973,14.119914999999999,5072371.428571428,4325421.428571428,3771133.3333333335,1188093.198261442,True
1438,COST,2015-09-21,142.360001,143.779999,142.089996,125.877106,1004800,1.6900029999999902,16.482895000000013,1998485.7142857143,2204507.1428571427,2152642.8571428573,496557.75503120746,False
1001,WMK,2013-12-24,52.889999,52.970001,51.700001,42.377644,7700,1.2700000000000031,10.512355000000007,13885.714285714286,18571.428571428572,20880.95238095238,5021.789257519553,False
1489,COST,2015-12-02,161.710007,162.440002,160.630005,141.95903,1585700,1.8099969999999814,19.750976999999978,3819285.714285714,3121550.0,2503495.238095238,2413349.084587978,True
597,TGT,2012-05-16,55.860001,56.450001,55.130001,42.186245,9027300,1.3200000000000003,13.673755999999997,5884400.0,5665750.0,5610000.0,1624296.4050408322,False
316,COST,2011-04-05,74.349998,75.82,74.349998,56.594852,3386300,1.4700019999999938,17.755145999999996,2863028.5714285714,2363114.285714286,2619485.714285714,1397494.214365009,True
188,BIG,2010-10-01,33.380001,33.639999,33.279999,27.107094,1040700,0.36000000000000654,6.272907,1500457.142857143,1532785.7142857143,1532185.7142857143,418905.0450098374,False
1208,VLGEA,2014-10-21,24.610001,24.950001,23.82,18.760212,18900,1.130001,5.849789000000001,19257.14285714286,18757.14285714286,17338.095238095237,4418.09821492627,False
1359,TGT,2015-05-29,79.959999,80.010002,79.0,65.537857,3576700,1.010002,14.422141999999994,3779800.0,4184892.8571428573,4860176.19047619,812718.3820804281,True
688,COST,2012-09-25,102.480003,103.110001,101.43,78.007141,1790400,1.68000099999999,24.472861999999992,1963942.857142857,2675485.714285714,2975395.238095238,355346.33752416354,False
1392,COST,2015-07-16,144.149994,144.490005,143.440002,126.513725,1148100,1.0500030000000038,17.636269,1437485.7142857143,1438107.142857143,1448033.3333333333,230488.94258306886,True
325,WMT,2011-04-18,53.080002,53.650002,52.91,41.483971,9507400,0.740002000000004,11.596031000000004,8061485.714285715,8764714.285714285,9242680.952380951,2213528.0426301816,True
541,WMT,2012-02-27,58.700001,58.779999,58.290001,46.411968,12258800,0.48999799999999993,12.288032999999999,11335028.57142857,9842285.714285715,9153266.666666666,2265623.144626967,True
550,COST,2012-03-09,88.470001,89.519997,88.379997,68.279121,1724100,1.1400000000000006,20.190879999999993,1982885.7142857143,1784264.2857142857,2019509.5238095238,672824.2127216364,True
1779,SPTN,2017-01-27,38.18,38.490002,37.720001,31.172979,100200,0.7700009999999935,7.007020999999998,135071.42857142858,120650.0,141376.19047619047,16879.464639928967,False
2440,COST,2019-09-13,290.200012,294.070007,289.850006,278.888397,2306300,4.220000999999968,11.311615000000018,2239957.1428571427,2191935.714285714,2319471.4285714286,665301.8216400367,False
1275,WMK,2015-01-28,49.0,49.029999,47.740002,39.909191,31100,1.2899969999999996,9.090809,25514.285714285714,20892.85714285714,17723.809523809523,8782.031748556428,True
143,BIG,2010-07-29,35.27,35.459999,33.970001,27.698856,1826800,1.489998,7.571144000000004,1632100.0,1565600.0,1837614.2857142857,494090.98641560227,True
2413,KR,2019-08-06,22.02,22.4,21.700001,21.008717,12238900,0.6999989999999983,1.0112829999999988,13044071.42857143,10152842.857142856,9370190.476190476,7763094.397709917,True
1313,WMK,2015-03-24,50.669998,51.790001,50.5,42.525234,27600,1.2900009999999966,8.144764000000002,28742.85714285714,30392.85714285714,33814.28571428572,11733.572972197238,False
691,IMKTA,2012-09-28,16.41,16.559999,16.33,13.062354,45200,0.22999900000000295,3.347646000000001,52342.857142857145,47221.42857142857,40533.333333333336,21495.504988110366,True
395,BIG,2011-07-28,35.290001,35.779999,35.189999,28.614853,1206200,0.5899999999999963,6.6751479999999965,1616971.4285714286,1610057.142857143,1514928.5714285714,697285.5260924029,False
1932,SPTN,2017-09-06,24.32,24.35,23.709999,20.1192,603100,0.6400010000000016,4.200800000000001,275942.85714285716,264964.28571428574,230057.14285714287,140014.8038820269,False
524,WMK,2012-02-01,42.630001,43.349998,42.509998,32.926506,49300,0.8399999999999963,9.703494999999997,22242.85714285714,20385.714285714286,41895.23809523809,12250.580994135647,True
368,SPTN,2011-06-20,17.950001,18.76,17.9,13.744198,261500,0.860000000000003,4.2058029999999995,200457.14285714287,188428.57142857142,167176.19047619047,64254.66869403026,True
580,VLGEA,2012-04-23,27.74,27.84,27.41,18.642643,22400,0.4299999999999997,9.097356999999999,14128.57142857143,12100.0,11761.904761904761,6302.315738954166,True
160,BIG,2010-08-23,31.82,32.310001,31.66,25.737148,2753400,0.6500009999999996,6.082851999999999,2305842.8571428573,1707042.857142857,1482804.761904762,834214.2904847529,False
1982,WMK,2017-11-15,35.419998,35.450001,34.970001,31.568394,82800,0.4799999999999969,3.8516039999999983,84157.14285714286,98821.42857142857,93204.76190476191,25899.964541777008,True
526,SPTN,2012-02-03,19.24,19.24,18.860001,14.09001,88600,0.379998999999998,5.149989999999999,83742.85714285714,134207.14285714287,134414.2857142857,35783.1906723517,False
108,IMKTA,2010-06-09,14.86,14.97,14.52,10.527281,35100,0.45000000000000107,4.332718999999999,38642.857142857145,42314.28571428572,36980.95238095238,9911.30049746351,True
878,TGT,2013-07-01,69.190002,70.059998,69.110001,54.06881,2638200,0.9499969999999962,15.121192000000008,2851742.8571428573,2795271.4285714286,2946800.0,761006.5793917625,True
2312,WMT,2019-03-13,98.699997,99.349998,98.389999,93.976021,5482300,0.9599989999999963,4.723975999999993,7009528.571428572,7042807.142857143,6339242.857142857,3140783.7819401002,False
176,BIG,2010-09-15,33.150002,33.669998,33.110001,27.285439,1136000,0.5599970000000027,5.864563,1059885.7142857143,1092300.0,1308961.9047619049,251060.5756646416,False
520,SPTN,2012-01-26,18.629999,18.790001,18.6,13.926432,47100,0.19000099999999875,4.703567000000001,81928.57142857143,89292.85714285714,121614.28571428571,27993.096816675272,True
626,COST,2012-06-27,91.980003,92.209999,91.0,70.02327,2087600,1.2099989999999963,21.956733,2422571.4285714286,2064142.857142857,1912509.5238095238,1039482.1550234737,True
36,COST,2010-02-25,60.290001,61.52,60.209999,45.775249,3534000,1.3100009999999997,14.514751999999994,4618171.428571428,3910300.0,3643404.761904762,2276309.233144293,False
1170,TGT,2014-08-27,60.73,60.959999,60.639999,49.179165,2797700,0.3200000000000003,11.550835,3564057.1428571427,4238014.285714285,4192104.761904762,633119.379077331,False
1255,BIG,2014-12-29,38.939999,39.349998,38.650002,32.058193,869600,0.6999959999999987,6.881805999999997,1270114.2857142857,1473457.142857143,1312333.3333333333,573564.0540354954,True
1326,VLGEA,2015-04-13,33.41,33.75,33.0,25.626886,94000,0.75,7.783113999999998,50828.57142857143,41535.71428571428,36038.09523809524,18897.975272175463,True
1964,SPTN,2017-10-20,25.530001,25.59,25.120001,21.114542,135500,0.4699990000000014,4.4154589999999985,128557.14285714286,188814.2857142857,276271.4285714286,22188.14723114619,False
554,IMKTA,2012-03-15,17.99,17.99,17.67,14.051819,19200,0.31999999999999673,3.9381809999999984,33357.142857142855,35192.857142857145,37985.71428571428,15672.802388018472,False
2470,TGT,2019-10-25,109.919998,109.989998,108.529999,104.338417,5659700,1.4599989999999963,5.581581,4206771.428571428,3888578.5714285714,6225295.238095238,1274562.301020893,True
